path,label
data/raw/malware/cfda08f18992c349b7b56e23772cce8c.txt,1
data/raw/malware/ddfa5b88dde8109c5df9ecf5ca33c217.txt,1
data/raw/malware/d8cec75d76aa96a290a94fb230b71236.txt,1
data/raw/malware/093035334fb5eea378ee5fdcb7bb81d5.txt,1
data/raw/malware/3ee3efd597bcbf5c50d477ff992b78ad.txt,1
data/raw/malware/8e3e754dc777e928c1d9019df213e484.txt,1
data/raw/malware/a6f69af57c27a937721f9e2d0cad6d5c.txt,1
data/raw/malware/b5dc1665facb47e5a0434a2fec2dab1c.txt,1
data/raw/malware/d4227e4c071d1e14381f6ae36b54b751.txt,1
data/raw/malware/17d71ad73e4444b099593fa9c21c825f.txt,1
data/raw/malware/b8d87c4e785d7a8ae53c08521ab359e8.txt,1
data/raw/malware/8d6024b4ee911054ee771a064e8cfdd2.txt,1
data/raw/malware/844d09e27ed1ecb7cd8f334a902e0032.txt,1
data/raw/benign/5fe90975a59c515eccabae5d4c179987.txt,0
data/raw/malware/bb0fe1a945fd5ab5696912dab8b19af0.txt,1
data/raw/malware/8dd7b86c4fe413e513f547bb6af1d719.txt,1
data/raw/malware/19fc515f391195e88d375747aa04a25a.txt,1
data/raw/malware/fc11c9cb0d4433143271f0f767864a30.txt,1
data/raw/malware/2b12b36780803a3479b5bd3ac2a88800.txt,1
data/raw/malware/6b87ba2cfa34c0d730d880689033e67a.txt,1
data/raw/malware/4c7f9c608bcac8742a6404b908859fa8.txt,1
data/raw/malware/4fa95d96f9c348786cfdd6a0b1e8eafd.txt,1
data/raw/malware/03644f600221e172b787f6b91b62f2d3.txt,1
data/raw/malware/c58a96f7e4685bec1f7835ecfe5e6ae2.txt,1
data/raw/malware/1ba804ac139d4f651c1deb5f57267dde.txt,1
data/raw/malware/e6762f133aca3eb25832b754abfd13c6.txt,1
data/raw/benign/87cebd593e27c8f1d4540e8c93069398.txt,0
data/raw/malware/30888774a8240e9eff4cbdaf40749a34.txt,1
data/raw/malware/de068603db0770cdf2a8463660c05a36.txt,1
data/raw/malware/de91ad771b54f73a924ac24a830c7bd9.txt,1
data/raw/malware/8682dc965835e11106683ece9b88c180.txt,1
data/raw/malware/df7eb7d7f5d3e589cd402dd42ce2590e.txt,1
data/raw/malware/42cad6ae5598157af0480a181632f1a8.txt,1
data/raw/benign/af3658d216c1e142c0d5983f9d422b5f.txt,0
data/raw/malware/720cb9a27e28c8e0a557ad33e17b4ea8.txt,1
data/raw/malware/b01905df6e169900afef5574dc9e7c8b.txt,1
data/raw/malware/a355f518558072b493c4019469982bc1.txt,1
data/raw/malware/ef940b07db1132ab659584f291f32ff8.txt,1
data/raw/benign/3ce873549275200f65c1a7f81ffdcb53.txt,0
data/raw/malware/fb00e0eb19f67b76995b14a5d20fec89.txt,1
data/raw/malware/2706b59146ca6d719bae70efca3d0982.txt,1
data/raw/malware/cd86848869073d59880ed3b067a7c6fc.txt,1
data/raw/benign/28abbbfa330e74e1b6926efca95986fa.txt,0
data/raw/malware/d995b19c32890e74e5a7ab68ebefaaef.txt,1
data/raw/malware/9bef7de624803405e67cdca2ebf799dc.txt,1
data/raw/malware/6b87a17d6538208cc721cbbd47062ef6.txt,1
data/raw/benign/f77c06f0f095f4120dd4262cec6b995f.txt,0
data/raw/benign/03503d7f659a227ac88dcc3029ed9d88.txt,0
data/raw/benign/cad909388b4094cfc97f85cccea9db5e.txt,0
data/raw/malware/b98bc6ab2ed13028cd5178c422ec8dda.txt,1
data/raw/benign/4f15f01a8a30b67d4ae08028c61bad85.txt,0
data/raw/benign/493562165d0700fbf591f2a1520906c4.txt,0
data/raw/malware/00b732836cdbeadfd8a50e2020bae131.txt,1
data/raw/malware/2d303ea1322e29bbf528141079672273.txt,1
data/raw/malware/e7b1909796c5893063ce7cdde92ffc22.txt,1
data/raw/malware/25e8f571a72c999f7886dca33996216e.txt,1
data/raw/benign/62c0fd8be5c4c73aff48b18e263654bc.txt,0
data/raw/malware/27b6c9fa9b2357f2ffdb2a9570cf775b.txt,1
data/raw/malware/a8bcf913291763f202d69b958616f42a.txt,1
data/raw/malware/70cc8ff0174f63c7938190a9c0f7fd5c.txt,1
data/raw/malware/b37cfd783018b6c2c0f456a2add86683.txt,1
data/raw/malware/fff42bf0faad2d8b791d616bba07bea7.txt,1
data/raw/malware/6124b4978e1ff5fdc8b0f320ab912652.txt,1
data/raw/benign/ce294112c3c7d7c114c3ba61a1d66d37.txt,0
data/raw/malware/ccd7ff5f7d74e10b48ff8785383b7d87.txt,1
data/raw/malware/f8f01d8f2ef66de94c4f700fd84670a3.txt,1
data/raw/malware/4ad48994d467066b82d86f684e147dae.txt,1
data/raw/malware/99e222ac2b933ce72628e8621b100338.txt,1
data/raw/benign/e74a0c9978918a672447e78a1a2cdab8.txt,0
data/raw/malware/44213e79a0e9a18b7b513dc16f2c6687.txt,1
data/raw/malware/a768e1934a384eb3ad1e2802b92a738b.txt,1
data/raw/malware/93c2f1ca9949435cffe81572d3d21d5e.txt,1
data/raw/malware/1cb87cf65f3020e2e3bbb37918796a75.txt,1
data/raw/benign/2d73a924d94df498382979e0b17195f4.txt,0
data/raw/malware/38eec6b820161e984430e316f64363b1.txt,1
data/raw/benign/39d223751c0293aad7d278d94520259e.txt,0
data/raw/malware/6af405e3194030caab06212caf86d678.txt,1
data/raw/malware/9335cb879088dfe864fd71a2e02be8eb.txt,1
data/raw/benign/d1d6730d7f1f5f0bf7dd6839a7afa3d2.txt,0
data/raw/malware/2ef922e9219bb46340a4bef7439fd390.txt,1
data/raw/malware/069a886fcd58cd04ff539f3b5db7ec1d.txt,1
data/raw/malware/88e00a52ae14237ddea7b502fbdf26d5.txt,1
data/raw/malware/44f9b26313f3811ff040ae77b75fb3cf.txt,1
data/raw/malware/d41d57aa55bfab5e44d3f78731f1ee15.txt,1
data/raw/malware/6da2d579aedc30e9b4c9233fcae94ff8.txt,1
data/raw/malware/52746b29e8ff7b14ed348ee95726047c.txt,1
data/raw/malware/954dff8ff63a93483d5b4c79846c3a6f.txt,1
data/raw/malware/74f70657e316fa3f8a33cfa0060ca84b.txt,1
data/raw/malware/031b407ad11eaf39f50fbb7d686ac78e.txt,1
data/raw/malware/a64c163f5efd7a269b56e162e9ae3dd5.txt,1
data/raw/malware/70568073007e994d7736fea6df004702.txt,1
data/raw/malware/991518bacde10e8e36b5010ad3041930.txt,1
data/raw/malware/fcdbfa2b6992a7d6c2520fdb5f9bb475.txt,1
data/raw/malware/94e87aedce31de4a8bc271a60a2e0f0d.txt,1
data/raw/benign/a40e442fb8504e730650a556d416015d.txt,0
data/raw/malware/d255b9d758471fe163240b8d49de51dc.txt,1
data/raw/benign/7a734131d4de87505a555ebc726cfd88.txt,0
data/raw/malware/164800ca98f80ba7b25ce345877534b5.txt,1
data/raw/benign/f832f72f66d1ee086d01095a75101d19.txt,0
data/raw/benign/5495248254cc1d55229fe79e62abffc4.txt,0
data/raw/malware/18a50d5782820b76e2371dc05125675c.txt,1
data/raw/malware/069108be7f814591be2da85b0440d09d.txt,1
data/raw/malware/92ad7e9b58f13e391b17e26851a925c7.txt,1
data/raw/benign/44f6235a1de3824d45774fffb9f6c39b.txt,0
data/raw/malware/e5e296b8fa8a248ccde7632b3301df4b.txt,1
data/raw/malware/bdbf334b63df6de468e64ea937018f79.txt,1
data/raw/benign/1105485c911be291e2fa0a62b4ac8bed.txt,0
data/raw/malware/5f1c83ea59459c9bd620a8329f05a5e9.txt,1
data/raw/malware/d6741a0114c4eac8efdb738703360e09.txt,1
data/raw/malware/a11047077d4cf7fe822b0dc950923a0b.txt,1
data/raw/malware/8d3d2c3080d382d5271c85312b3f59a1.txt,1
data/raw/malware/5766ab9d350dd2a8258a6876c053d27d.txt,1
data/raw/malware/9dea9a05e6d617bd97e92b725ba697a6.txt,1
data/raw/malware/26c71acc7d90b77b5a5653c7da2dd133.txt,1
data/raw/malware/06049f1750f41f2bba78c6ac669e36a2.txt,1
data/raw/malware/669c1d7789816e21d42a157656fa6d38.txt,1
data/raw/benign/11bd9ff45e7e2b9ffd369b8951e550d9.txt,0
data/raw/malware/221c45abc8a1b1340dd8b98f2bf7f18e.txt,1
data/raw/malware/58ed8e735e79f8b98574ac00c7f87101.txt,1
data/raw/benign/86426e9de0ae61f32f7bed3f372c4a7c.txt,0
data/raw/malware/caff88d8523b8cd5dd3da5ade5a08b10.txt,1
data/raw/malware/74e80dd3f612d51f9f7fce898ac075af.txt,1
data/raw/malware/e9fd1c4e39258c2918b3db612ac20f56.txt,1
data/raw/malware/52a0934040efc4708e19abdb811a4bbf.txt,1
data/raw/malware/f1c25f7b26ca71e8baa2d7d3f7562274.txt,1
data/raw/malware/a37123fda0eeba6bd4787ee17db07106.txt,1
data/raw/malware/14cb9a63289ab7ea01b71cf814d8e9e1.txt,1
data/raw/malware/f5f1071e8ef7a45a6b4b8ba5d1b36907.txt,1
data/raw/malware/353d592f41be5fae493badfe5801c846.txt,1
data/raw/malware/d775067173c2e1867f23851799b558e1.txt,1
data/raw/malware/11a0cc3bb70218a6d876c95362f8d6e3.txt,1
data/raw/malware/58f79f8c84aa56ad209390d8a76f5355.txt,1
data/raw/malware/964dd577715469b0af270827e8c18aa3.txt,1
data/raw/malware/323d77cbaeeb2874a2f5c352e60f1a39.txt,1
data/raw/malware/e5836b1842ffbc844360bd9d91b1b445.txt,1
data/raw/malware/eca1f178fa08c9c2a16a938e36c3448b.txt,1
data/raw/malware/ae3495afc8e68b5f4a9aef24fdd172be.txt,1
data/raw/malware/38f5397d618ad6d52fb37ec17eb54cf8.txt,1
data/raw/malware/d67aaf93c86e9327d3d29959300efe96.txt,1
data/raw/malware/ee5ba2dcb6c18eece08335af409bc559.txt,1
data/raw/benign/c6d131da0c85d69d87e380d722a67780.txt,0
data/raw/benign/0cec30c6c1eb482d25419da91fda6b58.txt,0
data/raw/malware/2495dd7c0a581313a7514155b572b200.txt,1
data/raw/benign/e6d8af00c645028dd9bd110f98a2f833.txt,0
data/raw/malware/fe0cc3e8f873fd1ad1d56bd46bfe0421.txt,1
data/raw/malware/30ac378164479b0cb9a16018a7c7f1cc.txt,1
data/raw/malware/4fb325f4478bb44d4aea19fa1c2b925f.txt,1
data/raw/malware/2fbd924bc690857720168c1ca5431b59.txt,1
data/raw/malware/a3ce7da7a9178f2b84149af1b1aaeeb1.txt,1
data/raw/malware/df09150b2db438d1478f4a28be26073c.txt,1
data/raw/malware/12e10eadcaa83eb5ee6b11f67750ace1.txt,1
data/raw/malware/6078f1cce9e9b1c35a7081367ea0f658.txt,1
data/raw/malware/0cd0dfecf0002405bea6508549890842.txt,1
data/raw/malware/092037786d19f6334d37330daae2f760.txt,1
data/raw/malware/ad01bb8406dd13c6b46210421aabb197.txt,1
data/raw/malware/18646a5797908a0619fd1a3a1942ad26.txt,1
data/raw/malware/7fe782c9b2c1b23354ecd9a94598c9e4.txt,1
data/raw/benign/7fc7264b909bdf850cd1192c3372ec53.txt,0
data/raw/malware/efec6182656fc0023bdc1edfa8b20343.txt,1
data/raw/malware/f73d2e817866828b56f7ddaea06578ee.txt,1
data/raw/malware/220a9d33331956042378c8726bdaf49d.txt,1
data/raw/benign/d025075a2e3d13ec2da2809e67848424.txt,0
data/raw/malware/275c3ac3112c632aea494d16839a9ce2.txt,1
data/raw/malware/9da8ab2f012b1ced34775467d4035f6c.txt,1
data/raw/malware/317c2c1e9e94cf59b720b811ea158253.txt,1
data/raw/malware/35d415165baec5eebd7ad0e1434ef644.txt,1
data/raw/malware/d9bb5663b3641ea3ef417cdc6950325d.txt,1
data/raw/malware/e0e72a4867fb6478d496b275d843cef5.txt,1
data/raw/malware/1293a8bfad16768b30e604b1f0a0d389.txt,1
data/raw/malware/0de2fd555dd822e04b5b7ae309e6c432.txt,1
data/raw/malware/60efc624c25a6541975cb8b51f89a5c9.txt,1
data/raw/malware/d118626753ae5fecacdc3a7ea422aaec.txt,1
data/raw/malware/cda5d04211c1fce4482c5734d34f02b4.txt,1
data/raw/malware/d25a322ad8a4a776fd170f2b42472b58.txt,1
data/raw/malware/146ace66088d30df0e66e5850dcc30c3.txt,1
data/raw/malware/67d70b16f2216494816279bf86d69dc9.txt,1
data/raw/benign/5f2534e5d1fd54ff436e05986231b04f.txt,0
data/raw/malware/72fb7fd2b4a2766bf208eff0c5a39e6b.txt,1
data/raw/benign/4479adbd2b00c82ac28b03b808cee034.txt,0
data/raw/malware/2eb1517ef4f5dc145756eacdcbac8a69.txt,1
data/raw/malware/4605485f839c92349269e075285fdf61.txt,1
data/raw/malware/00714e4877543a21a2d0e1cc00c29b17.txt,1
data/raw/malware/2d03bcfe51579865ff55ae011da81ef0.txt,1
data/raw/benign/d45ba64d1b69b963acb932d1d199e7d2.txt,0
data/raw/malware/a7a8f53119aee0c55b53c282b57d91f7.txt,1
data/raw/malware/5677b992a27901d800cd7cd3f5069808.txt,1
data/raw/malware/737a619264ef67361f6970a196440d4a.txt,1
data/raw/benign/7fec43504ff2665dde5f7b84e3aeead7.txt,0
data/raw/malware/2328bd1d5f7cdba7ed08a9c2a30b70a8.txt,1
data/raw/malware/536a85daf866cfc0731adbf9feee6078.txt,1
data/raw/malware/5a60171e6cb32606db8625ef0eaf61fd.txt,1
data/raw/malware/5af33b204c1fcdbd5131e92088d0e22a.txt,1
data/raw/benign/06559b304bda3b959a1c9e2ff5aad354.txt,0
data/raw/benign/0b66d587ca18e9329053793222b73539.txt,0
data/raw/benign/9301f5b2c841d56cad53402302f9c3d6.txt,0
data/raw/malware/f880ef3949ccf1354367676e54e4982e.txt,1
data/raw/malware/03f0fe5eebca05fcd348e740fcf108c4.txt,1
data/raw/malware/259a4caa92b4f7fc80e6033585373579.txt,1
data/raw/benign/cfe209fe4639d2ed7fc6ae62795b06cd.txt,0
data/raw/malware/dd8d4485388139ac09321096f0a6a3f7.txt,1
data/raw/malware/f2ba7d4e1ead6c324985126569347c34.txt,1
data/raw/malware/261befa68e600a7ae285d123c9799580.txt,1
data/raw/malware/889dae66548c3a5632ba36c89fe650f6.txt,1
data/raw/malware/7a35d46bf2f2c7670ca9a8f41353ec6d.txt,1
data/raw/malware/7c8433f3d28d857784b91b9104e59ce8.txt,1
data/raw/malware/f01e650f8a097456e8f018e5f84f0180.txt,1
data/raw/malware/7afad836a7c939d7ed4de8a954c9833e.txt,1
data/raw/malware/85768411ddfdc129d9c75804bd51ab5d.txt,1
data/raw/malware/92cc6ce92ecd79d7df5b8a61c8c167e0.txt,1
data/raw/malware/1130987b55970d9cac6dec47c8ad3862.txt,1
data/raw/malware/242e5641aea1216e6feea6ad8e913fda.txt,1
data/raw/malware/cdfa89a18b6788c136b2a70b429440f0.txt,1
data/raw/malware/63fb99f091ce98bd5fe72078f3523272.txt,1
data/raw/malware/6f209938799545a028277aaa1fbf93cf.txt,1
data/raw/benign/650e5db0032a331443f128456c1ec48b.txt,0
data/raw/malware/4d24cba93f4ab19a423877f1e95443ec.txt,1
data/raw/malware/d420ced205ffc446d16b5d6e589418d4.txt,1
data/raw/malware/b04fc4b3df11646cb34f1e96ea13f1d9.txt,1
data/raw/malware/ee562a15b21a57bcb123354fceea1779.txt,1
data/raw/benign/8c94ca4644e942c1f08df22cde37e316.txt,0
data/raw/malware/1d167122735ec334d66325009acd1d86.txt,1
data/raw/malware/22f81b09e0cb01b4e1235ae3a3b3c80b.txt,1
data/raw/malware/42e932e49cd3ce1daff02e886e3a1424.txt,1
data/raw/malware/e335076d0afba2535bba4922413bfcc1.txt,1
data/raw/malware/c873d1020bafd6bd05ed86c0e72bc602.txt,1
data/raw/benign/d7b8973fe7e8d0a70b8ee51b5dc62942.txt,0
data/raw/benign/c51ca59ffdcf133f3b95328c3429bb24.txt,0
data/raw/malware/73a6a6f72a40a635e063c71619a39c80.txt,1
data/raw/malware/04adbb8edc8405111fb4197b510a0c95.txt,1
data/raw/malware/935def2059d66d74dbdc73344359d14f.txt,1
data/raw/malware/e7c954efc898552a617f89464f8033a1.txt,1
data/raw/benign/4cbee0d2131a478fa1d240bd8352217a.txt,0
data/raw/benign/6639a3949a94b45d3358031b68dec8ad.txt,0
data/raw/malware/475aba7517ecb96ea4f654987feeb82d.txt,1
data/raw/malware/0ac145d9fb37e4fa33783cf69419a1df.txt,1
data/raw/malware/039eb3880851a4075c62c8a4e3c07b00.txt,1
data/raw/malware/1a4dcfaab33c48a09f74d7211a469ab0.txt,1
data/raw/malware/5daaac3c56c2466396fa980a5ad5c21e.txt,1
data/raw/malware/def4ebc3d52b2ea10388da41201c5f57.txt,1
data/raw/malware/1f0aa1b14e2d5d45dc8480870e27ae77.txt,1
data/raw/malware/cda915844ba4511da91d4bf485fb48a4.txt,1
data/raw/malware/b9530f764a6abcec936f74aba0c78975.txt,1
data/raw/benign/16aa43322bba0e8cf6148e594162105f.txt,0
data/raw/malware/e157dd7b6fbb7837985c995dac4e5e4e.txt,1
data/raw/malware/f5932186dad7286a41ed0c5d36cae374.txt,1
data/raw/malware/f5aff437b04c19339c9be1b96b2982f0.txt,1
data/raw/malware/0a90f0acddbfe3c26ecb7d36666efd28.txt,1
data/raw/malware/c1cff204ec999c172b8a059ce307bd46.txt,1
data/raw/malware/3e58077ff2dddf16626b80fa796598cf.txt,1
data/raw/malware/aeab393110450325026a7dae7f52cb8c.txt,1
data/raw/benign/71ebf2c391e40aaf759fa42ac86229c5.txt,0
data/raw/malware/997cef36696d14dd09502d88d37702ff.txt,1
data/raw/malware/12ce4146a08ba2bc4bfadfff3b2e72c9.txt,1
data/raw/malware/28a4acba7c89ab01333375184e0b14fd.txt,1
data/raw/malware/f9b8408c555ea030958198156601fedb.txt,1
data/raw/malware/246fc739a4583a4383e69506ffd26981.txt,1
data/raw/malware/fe92c8b760652f493eddf9bfb703dd76.txt,1
data/raw/malware/af22e1b9c09b3b7feea9233f853a63a0.txt,1
data/raw/malware/289b989843ba97c96f683b92b4262796.txt,1
data/raw/malware/0b48cd73e881d6aeacb4424861fc4e39.txt,1
data/raw/benign/7ce4dbda94e06d92e503b312eff0cf43.txt,0
data/raw/benign/2be0df60b23b4cfa17e7d87664b40d4d.txt,0
data/raw/malware/676705cc44736e1ea33aa50a5c9cec3a.txt,1
data/raw/malware/19ad733fac47ff154c9d351acc1c8a4a.txt,1
data/raw/malware/295bd9f1fcdf227a7e9e26ab0ced1703.txt,1
data/raw/malware/5a2a94fb9f2ff37120cbb3fca13a25f9.txt,1
data/raw/malware/8da392978f6acb3c64aea69b11180da5.txt,1
data/raw/malware/0e6f294788dbddf3d728679e8d923e0e.txt,1
data/raw/malware/c3fdf23fb6be485d1580037d936f2db5.txt,1
data/raw/malware/f90e94c520d33880bcdd77ed48ca0cb9.txt,1
data/raw/malware/d1698bc62e5af333aa8fd12a0f7e6142.txt,1
data/raw/malware/c0d02ba270bc1f78cb957636fce806c1.txt,1
data/raw/malware/65ddd3825d1c860eae5c0b5a9ac5456d.txt,1
data/raw/malware/836e19d4837d4f135df4846a32166da6.txt,1
data/raw/malware/619222f709386b2bfbdb08d08edacc67.txt,1
data/raw/malware/1430aae52faece49b216ca450c9dae95.txt,1
data/raw/malware/2b0d526fa68df047d1b5af069e6f64ae.txt,1
data/raw/malware/a6ea4dfa65bf0b2f92452a0a95c5ac9e.txt,1
data/raw/malware/c28910aa792d51c08be37179883c613e.txt,1
data/raw/malware/1d96f0a6ac3862faeda1eb52c7c32ad7.txt,1
data/raw/malware/3223b0af417407edd5dd9f9c2819800d.txt,1
data/raw/malware/fd87db8bd29248c7722b14eca871b48e.txt,1
data/raw/malware/ed7a47b870a37853c299eb577629905b.txt,1
data/raw/malware/01cc512817c8449dbdae9bf82db22145.txt,1
data/raw/malware/b761ef92c72b1cabdeddfcccec1d1f3d.txt,1
data/raw/malware/f69eee35a0902f37058685f19a77f2ce.txt,1
data/raw/malware/0794ed1137fa5e45a2cc78ee072e55d0.txt,1
data/raw/malware/c9ea0e7d687ead5fd52047c9cf5309e4.txt,1
data/raw/malware/0ada3a773cf38084a74985f6a8d684a5.txt,1
data/raw/malware/050830de8d1e1949781ffba7fd1b8cfc.txt,1
data/raw/benign/8f2fa647c0f1f1af11b411332c6ebba9.txt,0
data/raw/malware/5d85cba9c701254c49f7b4728660c9d4.txt,1
data/raw/malware/88c93aade52f1916c0f8464ff75232fe.txt,1
data/raw/malware/4e9bd2a635b11930ff602fdf5961d6b2.txt,1
data/raw/malware/361424970cdc16a4aba8f85481677c0d.txt,1
data/raw/malware/55b2febf794f767e12d79938da9def5b.txt,1
data/raw/malware/77ce768bfeb8961de315272629f44cc6.txt,1
data/raw/malware/c5ffc584d50957c60f3ae10dde5fc96a.txt,1
data/raw/benign/e8b29439c36ff5b6b1671a0d0469e051.txt,0
data/raw/benign/5c6d98351c0c9fce19982beb53b97791.txt,0
data/raw/malware/77b4eff25c747092805cc2e8ba2219a1.txt,1
data/raw/malware/1daf2ad7e7984a2dbcf00c068561eab9.txt,1
data/raw/malware/678a27f3a84b4ed46aa782fe76cf3ad3.txt,1
data/raw/malware/2aa5332c4fd5808626af179799615002.txt,1
data/raw/benign/0facb3ccf0666b0221f73c319b0d1f45.txt,0
data/raw/malware/2e62170451bb0f8f5a779ba144372495.txt,1
data/raw/malware/d69c74d43c5c31e83e100437cb30e0fa.txt,1
data/raw/malware/481026a097d501244f145cb548980d73.txt,1
data/raw/malware/892e6448c9708644995185f0c72b829b.txt,1
data/raw/malware/d12134e442044f069ecaca08c7ce5d5a.txt,1
data/raw/malware/051e8676fd2c12a737121d587e3d7550.txt,1
data/raw/malware/5b07e357a8c249f9d2242b0923c8d76f.txt,1
data/raw/malware/ffcb55cc2ac096d3e2bd10555cc03614.txt,1
data/raw/benign/b22d475b8f6771d37a230eaa0a23fd36.txt,0
data/raw/malware/d83f88c63d91a8d1261eda0e39aa8a2a.txt,1
data/raw/malware/f01225e8fcd2c9415d39a0f31d20a365.txt,1
data/raw/malware/49c4e5aab0039be9bdfe871abd4f083f.txt,1
data/raw/malware/4ee67d24ecfe553dc5f1e54623a4d152.txt,1
data/raw/malware/8b85087af48f5f37b044ebb34bfb06bf.txt,1
data/raw/malware/2d0ce2cdf98193ade23e94f0d7fbb27f.txt,1
data/raw/malware/7b0606e5c9e4d8fd2810621124aaa3b6.txt,1
data/raw/malware/34ef24981ddd89a1d1c00eb5c18a4cab.txt,1
data/raw/benign/2cca3cd42029276ed2ef0baaaab9755e.txt,0
data/raw/malware/b90cc0697245d9d2e4338e6f48a15e28.txt,1
data/raw/malware/a1ce67bf9d8db1f88d347d402e763461.txt,1
data/raw/malware/d6d6de1789a21f597cda41eb58a1b081.txt,1
data/raw/malware/148d3dc60bbf845006dd3c3d71df8d4d.txt,1
data/raw/benign/a01d9fe8c9c66cce67f7d20476bdbb90.txt,0
data/raw/malware/b6aa37fce13da0242984b92e02ede3bf.txt,1
data/raw/malware/1fd6c246cf9a92fd23cc9f475913d6e7.txt,1
data/raw/benign/b663256e89b83ae56c74ffd0349850e6.txt,0
data/raw/malware/5274b577b5e32baa8375f0c2ef1b8304.txt,1
data/raw/malware/763b6bc8f1c687813b5f0d79d30a1b74.txt,1
data/raw/malware/2f0208cc539fbcc278264287c27e4cca.txt,1
data/raw/malware/b0474366ac66a0817632e2f3dd7a993b.txt,1
data/raw/malware/89696b7a2bcb3425a5ed26507c6bc445.txt,1
data/raw/benign/e9ad85d47f4add4d9bd8f05b2f6b4785.txt,0
data/raw/malware/8a3e154b28ebd3470db81980096ddb0e.txt,1
data/raw/malware/edf8037c02de737067534fcb50f76e69.txt,1
data/raw/malware/b89f4aefcb3e230b63fcba3feada0483.txt,1
data/raw/benign/5151a98945f33d747f5cbf1ee75bcce8.txt,0
data/raw/malware/8e0af17274c860c02bf22448002997ff.txt,1
data/raw/malware/887983eea2843af44cf4ff9bba53ea34.txt,1
data/raw/malware/0a57b6cee51ddd078ffe36fdb7e59875.txt,1
data/raw/malware/e34c42a1c3e16bbec39697d2207ae022.txt,1
data/raw/malware/795cf2502836a03bec47c1ccd9408f08.txt,1
data/raw/malware/232409c350049060c1a8680fea5f4873.txt,1
data/raw/benign/8a521ea98f0c262fba0fafad6b813e51.txt,0
data/raw/benign/f16de281dd557b5fdf66508816f60d44.txt,0
data/raw/malware/f5791658f4491c80080825ef06105382.txt,1
data/raw/malware/2a408c6c6ecc72e7e1f5d646e4294208.txt,1
data/raw/malware/2fe55f7f8fc3e8b635fe0fd78ad7a9ea.txt,1
data/raw/malware/1650071af7418275870738389bfcde2d.txt,1
data/raw/benign/9b96d571ec6e861484ece4f539eddf9b.txt,0
data/raw/benign/1dff981f8e9cb64f04db692b7d27dfff.txt,0
data/raw/malware/3050fd576f97718b297471e06075732e.txt,1
data/raw/benign/608799dd1d1ac2ceb4b00f16723b075b.txt,0
data/raw/malware/882025a61af9ce4eb53946d45abb29bc.txt,1
data/raw/benign/c9696bf145f39bca1f60183afef422c8.txt,0
data/raw/malware/88afcafd77ecaac579e368f3508927d1.txt,1
data/raw/benign/35c96f5ece1b511af5f43e520f49ee8b.txt,0
data/raw/malware/2c6c8fc8edc09aaa291d0929b00c3d1b.txt,1
data/raw/benign/ab15c418989c4c3886d2d7dc2bbe3567.txt,0
data/raw/malware/ea964b945e504de139a04835561cee45.txt,1
data/raw/malware/fccde7a5bfb17d50c0959522554e62ac.txt,1
data/raw/malware/f18fb8e3fa19eb4920045db613fc0e4c.txt,1
data/raw/malware/b5bd4f4edcfb50398982ec6bba23264c.txt,1
data/raw/malware/e7213aa77d472bd3c8fa264c3af87180.txt,1
data/raw/malware/cca72ea613e7909175d61e717547d480.txt,1
data/raw/malware/760a1e1336e249d32bfb27e472469aec.txt,1
data/raw/benign/c8eeeaa5159554b8baba8ff3e9664741.txt,0
data/raw/malware/7016fdf74c6e279dc2263922aa023108.txt,1
data/raw/malware/088d245356b6f118939ee1d26aba90ff.txt,1
data/raw/benign/d71c4b458b357947fa12f61363598b07.txt,0
data/raw/malware/b8f94aa1a51276690356d9e2ab7e5da9.txt,1
data/raw/benign/8a247e0574ba0ff9d0d9555f93680ec8.txt,0
data/raw/malware/16d097728cebb6b0d65e532d7f40a0cd.txt,1
data/raw/malware/52411487974273deb20133af96c89e30.txt,1
data/raw/malware/2c1983fb866964a6f7761377f17911d8.txt,1
data/raw/malware/148525a6784561695aa1b7ebdf949931.txt,1
data/raw/malware/05d45b90a52400e9bac54bf6b5871fa3.txt,1
data/raw/malware/0991979eb21505f5f503f221eb7c768d.txt,1
data/raw/malware/0305ce02f6da308a7d45912bb12be6e4.txt,1
data/raw/benign/2e4104a10477ec57dcdd11a7cc06d74d.txt,0
data/raw/malware/37ea67b2c8927cedd2c59549aa6c88db.txt,1
data/raw/malware/1a06a113dac75db91e7108ee9cbd4d1e.txt,1
data/raw/malware/88bc164f0fad03a6ab581a60bb28aa0e.txt,1
data/raw/malware/07f9c8e29765ebe8ab1d70eeac55abb7.txt,1
data/raw/malware/f1a82109687a20447ea4ef3a43290de7.txt,1
data/raw/benign/545ffdb93213e2b0511cdbcf16a40980.txt,0
data/raw/malware/edf1a38877a82bbc24f3d98a763cb143.txt,1
data/raw/malware/fe4edb302772ed27e3f1fcac6d3c50f2.txt,1
data/raw/malware/049833ff1e71e1c62a29f04d503b7c95.txt,1
data/raw/malware/558d745630b090bae1d7eb27bbc06a3b.txt,1
data/raw/malware/6fdf98c914ab6782cfb36b19fb530949.txt,1
data/raw/benign/05da3f76f5e8efb7b4cd94a25c34df02.txt,0
data/raw/malware/0ca4a258b0efc07093f56f0032f0fcba.txt,1
data/raw/malware/439867c23579ebfebc5494384ebe7b57.txt,1
data/raw/malware/1dbc60650ac60cb2e47b847f1d9cf9fc.txt,1
data/raw/malware/05b1c1622ad5cf06190c8c3369cfe045.txt,1
